provinsi,kabupaten,tahun,indeks_pembangunan_manusia,angka_harapan_hidup,rerata_lama_sekolah,harapan_lama_sekolah,pengeluaran_per_kapita
PAPUA,Biak Numfor,2017,71.56,67.86500000000001,9.635,13.93,9812.0
PAPUA,Paniai,2017,54.91,65.73,3.39,10.33,6355.0
PAPUA,Puncak Jaya,2017,46.57,64.35,4.1899999999999995,6.24,5341.0
PAPUA,Mimika,2017,72.42,71.92,9.535,11.48,11591.0
PAPUA,Boven Digoel,2017,60.14,58.72,7.985,10.98,8048.0
PAPUA,Mappi,2017,57.1,64.245,6.115,10.48,6143.0
PAPUA,Asmat,2017,48.49,56.275,4.795,8.12,5771.0
PAPUA,Yahukimo,2017,47.95,65.265,3.925,7.55,4554.0
PAPUA,Pegunungan Bintang,2017,43.24,63.9,3.04,5.52,5506.0
PAPUA,Tolikara,2017,47.89,65.045,3.39,7.7,4827.0
PAPUA,Sarmi,2017,62.31,65.765,8.295,11.29,6723.0
PAPUA,Keerom,2017,64.99,66.23,7.595,11.89,8824.0
PAPUA,Waropen,2017,64.08,65.765,8.635,12.61,6810.0
PAPUA,Supiori,2017,61.23,65.275,7.93,12.71,5655.0
PAPUA,Mamberamo Raya,2017,50.25,56.855000000000004,4.62,11.07,4596.0
PAPUA,Nduga,2017,27.87,54.555,0.97,2.64,3972.0
PAPUA,Lanny Jaya,2017,46.49,65.65,2.935,7.71,4356.0
PAPUA,Mamberamo Tengah,2017,45.5,62.864999999999995,2.98,8.01,4510.0
PAPUA,Yalimo,2017,46.19,64.96,3.1350000000000002,8.2,4702.0
PAPUA,Puncak,2017,41.06,65.245,1.645,4.66,5413.0
PAPUA,Dogiyai,2017,54.04,65.065,4.72,10.12,5375.0
PAPUA,Intan Jaya,2017,45.68,65.085,2.745,6.76,5293.0
PAPUA,Deiyai,2017,49.07,64.57499999999999,2.815,9.78,4597.0
PAPUA,Kota Jayapura,2017,79.23,69.97,11.129999999999999,14.98,14781.0
ACEH,Simeulue,2016,63.82,,,13.07,6542.0
ACEH,Aceh Singkil,2016,66.96,,,14.27,8068.0
ACEH,Aceh Selatan,2016,64.13,,,13.53,7397.0
ACEH,Aceh Tenggara,2016,67.48,,,13.96,7212.0
ACEH,Aceh Timur,2016,65.42,,,12.55,7825.0
ACEH,Aceh Tengah,2016,72.04,,,14.23,9920.0
ACEH,Aceh Barat,2016,69.26,,,14.56,8559.0
ACEH,Aceh Besar,2016,71.75,,,14.48,8788.0
ACEH,Pidie,2016,69.06,,,13.93,9273.0
ACEH,Bireuen,2016,70.21,,,14.42,7885.0
ACEH,Aceh Utara,2016,67.19,,,14.11,7520.0
ACEH,Aceh Barat Daya,2016,64.57,,,13.54,7567.0
ACEH,Gayo Lues,2016,64.26,,,13.27,8048.0
ACEH,Aceh Tamiang,2016,67.41,,,13.55,7766.0
ACEH,Nagan Raya,2016,67.32,,,14.09,7460.0
ACEH,Aceh Jaya,2016,67.7,,,13.94,8796.0
ACEH,Bener Meriah,2016,71.42,,,13.42,10140.0
ACEH,Pidie Jaya,2016,71.13,,,14.51,9590.0
ACEH,Kota Banda Aceh,2016,83.73,,,17.03,15737.0
ACEH,Kota Sabang,2016,73.36,,,13.17,10507.0
ACEH,Kota Langsa,2016,75.41,,,15.17,11015.0
ACEH,Kota Lhokseumawe,2016,75.78,,,15.16,10549.0
ACEH,Kota Subulussalam,2016,62.18,,,14.18,6669.0
SUMATERA UTARA,Nias,2016,59.75,,,12.09,6409.0
SUMATERA UTARA,Mandailing Natal,2016,64.55,,,12.78,9237.0
SUMATERA UTARA,Tapanuli Selatan,2016,68.04,,,13.07,10821.0
SUMATERA UTARA,Tapanuli Tengah,2016,67.27,,,12.45,9694.0
SUMATERA UTARA,Tapanuli Utara,2016,71.96,,,13.61,11242.0
SUMATERA UTARA,Toba Samosir / Toba,2016,73.61,,,13.19,11687.0
SUMATERA UTARA,Labuhan Batu,2016,70.5,,,12.58,10559.0
SUMATERA UTARA,Asahan,2016,68.71,,,12.52,10288.0
SUMATERA UTARA,Simalungun,2016,71.48,,,12.7,10855.0
SUMATERA UTARA,Dairi,2016,69.61,,,12.84,10190.0
SUMATERA UTARA,Karo,2016,73.29,,,12.65,11925.0
SUMATERA UTARA,Deli Serdang,2016,73.51,,,12.69,11683.0
SUMATERA UTARA,Langkat,2016,69.13,,,12.71,10567.0
SUMATERA UTARA,Nias Selatan,2016,59.14,,,11.97,6647.0
SUMATERA UTARA,Humbang Hasundutan,2016,66.56,,,13.21,7135.0
SUMATERA UTARA,Pakpak Bharat,2016,65.81,,,13.81,7641.0
SUMATERA UTARA,Samosir,2016,68.82,,,13.42,7813.0
SUMATERA UTARA,Serdang Bedagai,2016,68.77,,,12.54,10246.0
SUMATERA UTARA,Batu Bara,2016,66.69,,,12.34,9886.0
SUMATERA UTARA,Padang Lawas Utara,2016,68.05,,,12.3,9600.0
SUMATERA UTARA,Padang Lawas,2016,66.23,,,12.92,8094.0
SUMATERA UTARA,Labuhan Batu Selatan,2016,70.28,,,12.94,10712.0
SUMATERA UTARA,Labuhan Batu Utara,2016,70.26,,,12.54,11278.0
SUMATERA UTARA,Nias Utara,2016,60.23,,,12.41,5770.0
SUMATERA UTARA,Nias Barat,2016,59.03,,,12.6,5391.0
SUMATERA UTARA,Kota Sibolga,2016,72.0,,,13.11,11034.0
SUMATERA UTARA,Kota Tanjung Balai,2016,67.09,,,12.41,10577.0
SUMATERA UTARA,Kota Pematang Siantar,2016,76.9,,,14.0,11878.0
SUMATERA UTARA,Kota Tebing Tinggi,2016,73.58,,,12.65,11747.0
SUMATERA UTARA,Kota Medan,2016,79.34,,,14.06,14393.0
SUMATERA UTARA,Kota Binjai,2016,74.11,,,13.57,10342.0
SUMATERA UTARA,Kota Padangsidimpuan,2016,73.42,,,14.49,10198.0
SUMATERA UTARA,Kota Gunungsitoli,2016,66.85,,,13.66,6963.0
SUMATERA BARAT,Kepulauan Mentawai,2016,58.27,,,11.74,5771.0
SUMATERA BARAT,Pesisir Selatan,2016,68.39,,,13.05,8605.0
SUMATERA BARAT,Solok,2016,67.67,,,13.0,9664.0
SUMATERA BARAT,Sijunjung,2016,66.01,,,12.27,9895.0
SUMATERA BARAT,Tanah Datar,2016,70.11,,,13.46,10296.0
SUMATERA BARAT,Padang Pariaman,2016,68.44,,,13.55,10455.0
SUMATERA BARAT,Agam,2016,70.36,,,13.73,9111.0
SUMATERA BARAT,Lima Puluh Kota,2016,68.37,,,13.25,8936.0
SUMATERA BARAT,Pasaman,2016,64.57,,,12.71,7678.0
SUMATERA BARAT,Solok Selatan,2016,67.47,,,12.51,9802.0
SUMATERA BARAT,Dharmasraya,2016,70.25,,,12.39,10781.0
SUMATERA BARAT,Pasaman Barat,2016,66.03,,,12.67,8393.0
SUMATERA BARAT,Kota Padang,2016,81.06,,,15.87,13721.0
SUMATERA BARAT,Kota Solok,2016,77.07,,,14.28,11519.0
SUMATERA BARAT,Kota Sawah Lunto,2016,70.67,,,13.05,9051.0
SUMATERA BARAT,Kota Padang Panjang,2016,76.5,,,15.02,9804.0
SUMATERA BARAT,Kota Bukittinggi,2016,79.11,,,14.93,12475.0
SUMATERA BARAT,Kota Payakumbuh,2016,77.56,,,14.22,12705.0
SUMATERA BARAT,Kota Pariaman,2016,75.44,,,14.5,12141.0
RIAU,Kuantan Singingi,2016,68.66,,,12.81,9892.0
RIAU,Indragiri Hulu,2016,68.67,,,12.24,10068.0
RIAU,Indragiri Hilir,2016,65.35,,,11.58,9911.0
RIAU,Pelalawan,2016,70.21,,,11.68,11641.0
RIAU,Siak,2016,72.7,,,12.56,11826.0
RIAU,Kampar,2016,71.39,,,12.87,10765.0
RIAU,Rokan Hulu,2016,67.86,,,12.59,9065.0
RIAU,Bengkalis,2016,71.98,,,12.72,11325.0
RIAU,Rokan Hilir,2016,67.52,,,12.06,9181.0
RIAU,Kepulauan Meranti,2016,63.9,,,12.74,7194.0
RIAU,Kota Pekanbaru,2016,79.69,,,14.87,14225.0
RIAU,Kota Dumai,2016,72.96,,,12.75,11531.0
JAMBI,Kerinci,2016,69.68,,,13.83,9374.0
JAMBI,Merangin,2016,67.86,,,11.87,9644.0
JAMBI,Sarolangun,2016,68.73,,,12.23,11349.0
JAMBI,Batang Hari,2016,68.7,,,12.88,9512.0
JAMBI,Muaro Jambi,2016,67.55,,,12.79,7990.0
JAMBI,Tanjung Jabung Timur,2016,61.88,,,11.48,8136.0
JAMBI,Tanjung Jabung Barat,2016,65.91,,,12.21,8872.0
JAMBI,Tebo,2016,68.05,,,12.36,9745.0
JAMBI,Bungo,2016,68.77,,,12.55,10937.0
JAMBI,Kota Jambi,2016,76.14,,,13.81,11436.0
JAMBI,Kota Sungai Penuh,2016,73.35,,,14.75,9604.0
SUMATERA SELATAN,Ogan Komering Ulu,2016,67.47,,,12.55,8993.0
SUMATERA SELATAN,Ogan Komering Ilir,2016,65.44,,,11.35,10039.0
SUMATERA SELATAN,Muara Enim,2016,66.71,,,11.93,9766.0
SUMATERA SELATAN,Lahat,2016,65.75,,,12.3,9037.0
SUMATERA SELATAN,Musi Rawas,2016,64.75,,,11.73,9140.0
SUMATERA SELATAN,Musi Banyuasin,2016,66.45,,,11.8,9452.0
SUMATERA SELATAN,Banyu Asin,2016,65.01,,,11.71,8899.0
SUMATERA SELATAN,Ogan Komering Ulu Selatan,2016,63.42,,,11.58,7902.0
SUMATERA SELATAN,Ogan Komering Ulu Timur,2016,67.38,,,11.79,11024.0
SUMATERA SELATAN,Ogan Ilir,2016,65.45,,,12.26,9846.0
SUMATERA SELATAN,Empat Lawang,2016,64.0,,,12.02,8944.0
SUMATERA SELATAN,Penukal Abab Lematang Ilir,2016,61.66,,,10.92,7491.0
SUMATERA SELATAN,Musi Rawas Utara,2016,63.05,,,11.53,9272.0
SUMATERA SELATAN,Kota Palembang,2016,76.59,,,13.71,13981.0
SUMATERA SELATAN,Kota Prabumulih,2016,73.38,,,12.87,12162.0
SUMATERA SELATAN,Kota Pagar Alam,2016,65.96,,,12.81,7989.0
SUMATERA SELATAN,Kota Lubuklinggau,2016,73.57,,,13.29,12798.0
BENGKULU,Bengkulu Selatan,2016,68.71,,,13.46,9044.0
BENGKULU,Rejang Lebong,2016,68.34,,,13.23,9520.0
BENGKULU,Bengkulu Utara,2016,67.63,,,12.82,9566.0
BENGKULU,Kaur,2016,64.95,,,12.94,7842.0
BENGKULU,Seluma,2016,64.04,,,12.6,7335.0
BENGKULU,Mukomuko,2016,66.52,,,12.49,9482.0
BENGKULU,Lebong,2016,65.58,,,12.15,10682.0
BENGKULU,Kepahiang,2016,66.35,,,12.66,8701.0
BENGKULU,Bengkulu Tengah,2016,65.44,,,12.95,8425.0
BENGKULU,Kota Bengkulu,2016,77.94,,,15.16,12698.0
LAMPUNG,Lampung Barat,2016,65.45,,,12.17,9106.0
LAMPUNG,Tanggamus,2016,64.41,,,11.93,8483.0
LAMPUNG,Lampung Selatan,2016,66.19,,,11.68,9189.0
LAMPUNG,Lampung Timur,2016,67.88,,,12.41,9416.0
LAMPUNG,Lampung Tengah,2016,68.33,,,12.21,10674.0
LAMPUNG,Lampung Utara,2016,65.95,,,12.42,8212.0
LAMPUNG,Way Kanan,2016,65.74,,,12.31,8411.0
LAMPUNG,Tulangbawang,2016,66.74,,,11.55,10034.0
LAMPUNG,Pesawaran,2016,63.47,,,12.25,7055.0
LAMPUNG,Pringsewu,2016,68.26,,,12.76,9533.0
LAMPUNG,Mesuji,2016,60.72,,,11.2,7099.0
LAMPUNG,Tulang Bawang Barat,2016,63.77,,,11.97,7450.0
LAMPUNG,Pesisir Barat,2016,61.5,,,11.85,7616.0
LAMPUNG,Kota Bandar Lampung,2016,75.34,,,13.67,11266.0
LAMPUNG,Kota Metro,2016,75.45,,,14.27,11007.0
KEP. BANGKA BELITUNG,Bangka,2016,70.43,,,12.37,11279.0
KEP. BANGKA BELITUNG,Belitung,2016,70.81,,,11.47,12865.0
KEP. BANGKA BELITUNG,Bangka Barat,2016,67.6,,,11.49,11303.0
KEP. BANGKA BELITUNG,Bangka Tengah,2016,68.76,,,11.73,12248.0
KEP. BANGKA BELITUNG,Bangka Selatan,2016,64.57,,,11.25,10932.0
KEP. BANGKA BELITUNG,Belitung Timur,2016,69.3,,,11.46,10729.0
KEP. BANGKA BELITUNG,Kota Pangkal Pinang,2016,76.73,,,12.77,14807.0
KEPULAUAN RIAU,Karimun,2016,69.84,,,12.14,11468.0
KEPULAUAN RIAU,Bintan,2016,72.38,,,12.27,13667.0
KEPULAUAN RIAU,Natuna,2016,71.23,,,13.86,13834.0
KEPULAUAN RIAU,Lingga,2016,62.44,,,12.06,11280.0
KEPULAUAN RIAU,Kepulauan Anambas,2016,66.3,,,11.87,11320.0
KEPULAUAN RIAU,Kota Batam,2016,79.79,,,12.67,16889.0
KEPULAUAN RIAU,Kota Tanjung Pinang,2016,77.77,,,14.06,14645.0
DKI JAKARTA,Kep. Seribu,2016,69.52,,,12.1,11608.0
DKI JAKARTA,Kota Jakarta Selatan,2016,83.94,,,13.22,22932.0
DKI JAKARTA,Kota Jakarta Timur,2016,81.28,,,13.2,16733.0
DKI JAKARTA,Kota Jakarta Pusat,2016,80.22,,,13.09,16493.0
DKI JAKARTA,Kota Jakarta Barat,2016,80.34,,,12.69,19501.0
DKI JAKARTA,Kota Jakarta Utara,2016,78.78,,,12.53,17418.0
JAWA BARAT,Bogor,2016,68.32,,,12.05,9537.0
JAWA BARAT,Sukabumi,2016,65.13,,,12.18,8077.0
JAWA BARAT,Cianjur,2016,62.92,,,11.88,7074.0
JAWA BARAT,Bandung,2016,70.69,,,12.42,9580.0
JAWA BARAT,Garut,2016,63.64,,,11.69,7079.0
JAWA BARAT,Tasikmalaya,2016,63.57,,,12.46,7081.0
JAWA BARAT,Ciamis,2016,68.45,,,13.65,8432.0
JAWA BARAT,Kuningan,2016,67.51,,,12.04,8580.0
JAWA BARAT,Cirebon,2016,66.7,,,12.03,9463.0
JAWA BARAT,Majalengka,2016,65.25,,,11.89,8594.0
JAWA BARAT,Sumedang,2016,69.45,,,12.91,9339.0
JAWA BARAT,Indramayu,2016,64.78,,,12.2,8866.0
JAWA BARAT,Subang,2016,67.14,,,11.66,10012.0
JAWA BARAT,Purwakarta,2016,68.56,,,11.82,10732.0
JAWA BARAT,Karawang,2016,68.19,,,11.85,10379.0
JAWA BARAT,Bekasi,2016,71.83,,,12.23,10435.0
JAWA BARAT,Bandung Barat,2016,65.81,,,11.56,7698.0
JAWA BARAT,Pangandaran,2016,65.79,,,12.02,8312.0
JAWA BARAT,Kota Bogor,2016,74.5,,,13.01,10662.0
JAWA BARAT,Kota Sukabumi,2016,72.33,,,13.38,9819.0
JAWA BARAT,Kota Bandung,2016,80.13,,,13.89,15805.0
JAWA BARAT,Kota Cirebon,2016,73.7,,,13.07,10824.0
JAWA BARAT,Kota Bekasi,2016,79.95,,,13.47,15236.0
JAWA BARAT,Kota Depok,2016,79.6,,,13.86,14560.0
JAWA BARAT,Kota Cimahi,2016,76.69,,,13.75,11141.0
JAWA BARAT,Kota Tasikmalaya,2016,70.58,,,13.4,9145.0
JAWA BARAT,Kota Banjar,2016,70.09,,,13.18,9815.0
JAWA TENGAH,Cilacap,2016,68.6,,,12.29,9677.0
JAWA TENGAH,Banyumas,2016,70.49,,,12.58,10554.0
JAWA TENGAH,Purbalingga,2016,67.48,,,11.93,9159.0
JAWA TENGAH,Banjarnegara,2016,65.52,,,11.4,8400.0
JAWA TENGAH,Kebumen,2016,67.41,,,12.61,8276.0
JAWA TENGAH,Purworejo,2016,70.66,,,13.05,9497.0
JAWA TENGAH,Wonosobo,2016,66.19,,,11.67,9877.0
JAWA TENGAH,Magelang,2016,67.85,,,12.15,8501.0
JAWA TENGAH,Boyolali,2016,72.18,,,12.14,12192.0
JAWA TENGAH,Klaten,2016,73.97,,,12.85,11227.0
JAWA TENGAH,Sukoharjo,2016,75.06,,,13.79,10452.0
JAWA TENGAH,Wonogiri,2016,68.23,,,12.43,8589.0
JAWA TENGAH,Karanganyar,2016,74.9,,,13.64,10722.0
JAWA TENGAH,Sragen,2016,71.43,,,12.3,11688.0
JAWA TENGAH,Grobogan,2016,68.52,,,12.26,9487.0
JAWA TENGAH,Blora,2016,66.61,,,11.92,8846.0
JAWA TENGAH,Rembang,2016,68.6,,,12.03,9453.0
JAWA TENGAH,Pati,2016,69.03,,,11.92,9548.0
JAWA TENGAH,Kudus,2016,72.94,,,13.19,10348.0
JAWA TENGAH,Jepara,2016,70.25,,,12.28,9695.0
JAWA TENGAH,Demak,2016,70.1,,,12.44,9377.0
